365.757,102.289
302.393,153.479
367.832,144.699
333.411,148.88
890.052,313.205
880.008,305.276
275.641,153.625
296.345,96.4149
514.91,270.64
356.36,87.8295
246.186,104.734
653.297,249.882
305.827,256.05
378.559,272.826
161.011,229.394
734.238,390.774
500.25,255.028
244.127,115.065
253.091,262.307
884.728,236.1
884.29,305.335
527.785,24.7742
372.089,210.531
383.757,190.963
215.096,32.2207
412.943,66.3721
271.056,228.085
507.907,282.914
315.272,229.34
178.353,229.85
323.859,175.549
709.032,383.244
322.998,123.413
588.502,75.4564
445.3,58.6159
637.454,59.2391
622.2,24.095
90.4854,230.892
885.754,308.913
400.315,123.378
377.143,307.331
447.489,38.0674
763.549,402.151
682.587,289.212
190.433,96.599
418.23,98.1411
321.2,89.8462
87.8997,180.824
191.408,113.889
704.282,288.74
671.338,358.781
167.363,44.5292
636.089,340.047
717.097,374.33
778.652,285.86
447.465,10.0278
728.494,8.91301
269.692,130.246
371.96,170.777
735.154,266.897
167.209,143.542
662.008,342.813
144.659,19.5016
311.437,196.571
703.564,232.268
528.182,55.7549
294.35,76.7192
386.631,116.183
534.595,37.6472
267.913,18.9594
792.017,406.873
413.29,183.146
675.054,325.422
518.968,74.9176
464.257,56.8082
166.467,62.9445
598.281,55.8576
83.907,28.8788
280.871,178.571
570.234,35.71
779.549,298.821
656.143,20.987
728.562,48.0159
347.029,82.8882
88.1766,135.68
92.8534,196.909
675.853,276.448
389.791,104.786
431.427,180.546
613.489,59.7584
599.548,42.6162
301.145,218.845
886.176,308.236
340.135,203.008
508.17,78.174
482.648,52.2062
215.894,52.8089
149.162,128.544
260.376,241.177
883.741,259.854
246.308,91.6942
460.034,171.039
197.285,164.631
401.435,176.36
124.546,72.806
573.395,75.7547
294.473,56.7295
881.021,290.68
397.046,152.695
267.949,40.5838
510.652,321.706
637.425,22.6116
380.63,248.473
820.718,358.934
428.65,61.0882
608.017,50.5046
476.11,180.01
310.676,235.927
625.085,127.502
855.895,253.71
538.684,189.117
329.21,133.635
457.776,36.7452
112.782,190.169
352.384,67.2129
738.401,310.32
306.533,206.45
325.525,28.2486
189.459,35.753
288.565,240.82
216.589,137.749
533.692,71.6343
145.221,104.162
84.7733,190.892
113.702,352.821
353.52,236.955
398.138,165.456
267.916,252.724
715.453,45.2651
459.632,93.0695
397.026,140.187
520.636,43.1262
880.593,230.193
162.615,29.1007
669.406,284.752
209.276,17.8845
382.39,148.68
123.725,54.4276
188.473,77.8186
326.081,261.482
510.626,293.636
346.036,50.7831
558.413,38.0676
626.476,57.4713
430.689,155.702
406.035,282.396
487.063,165.736
324.079,156.401
83.3823,125.47
206.638,147.04
282.818,221.916
741.883,22.5196
669.769,151.573
374.118,124.889
399.864,184.894
410.677,90.2196
735.335,38.485
257.855,23.1411
145.264,85.9786
63.7488,193.002
425.102,189.359
703.316,47.5403
458.521,123.442
759.052,49.7834
114.482,42.2964
234.992,107.084
451.892,152.983
697.142,302.99
239.196,66.9248
726.984,225.666
288.199,107.117
238.725,243.188
693.888,309.655
153.155,353.759
305.664,253.403
661.448,46.3455
727.007,291.979
344.996,101.312
681.244,16.2687
820.669,284.931
528.086,140.182
306.574,95.1275
507.054,167.484
267.501,163.076
456.42,288.415
886.978,383.005
219.632,169.846
468.359,189.159
474.266,97.9048
667.667,140.269
691.961,159.828
367.904,88.8944
884.064,293.296
87.0246,55.7826
823.079,47.8812
748.184,43.3651
174.92,166.826
488.674,188.923
725.088,122.21
243.986,158.219
508.933,41.4844
881.431,307.28
296.584,39.1849
542.948,160.113
881.927,178.264
582.308,41.7331
820.431,337.841
121.137,157.346
343.376,187.909
715.324,12.1659
546.52,39.4217
522.018,64.4745
429.42,19.7631
584.347,57.0711
230.94,118.189
357.604,27.7202
702.276,13.583
390.699,173.683
136.011,229.648
498.798,266.563
678.02,302.628
182.328,126.064
49.5859,228.474
195.108,148.216
326.906,217.003
828.577,409.76
323.176,101.242
559.345,158.929
442.018,161.364
800.88,125.1
367.896,16.0331
111.512,57.6084
487.47,175.879
508.747,30.4476
670.825,164.403
275.586,242.092
599.367,67.1431
565.766,173.452
602.732,30.6663
430.753,135.246
348.068,176.882
100.17,129.102
305.695,78.5737
430.57,43.6079
510.018,189.415
746.931,129.822
406.473,157.982
545.41,321.54
652.89,278.815
321.905,205.288
55.4372,152.75
708.994,302.029
60.3535,352.697
342.113,24.7258
697.154,148.12
74.817,353.755
482.563,190.589
304.105,229.973
283.381,38.299
605.036,247.131
140.784,349.719
461.785,271.622
324.066,143.938
479.342,83.7339
763.41,232.041
91.8629,170.402
496.942,199.925
151.273,118.335
138.172,132.696
136.42,70.6293
823.975,417.221
653.09,251.393
91.2359,118.21
70.9134,256.332
690.694,229.502
613.14,130.841
134.381,37.8555
590.517,30.1285
826.405,128.249
378.159,135.237
241.325,51.4454
539.027,52.1655
891.315,321.967
158.946,179.05
883.994,230.207
229.222,50.6043
668.123,34.1206
177.346,323.571
334.94,13.819
563.641,192.121
372.27,187.486
703.067,366.486
809.642,141.207
500.564,293.081
853.316,31.6872
493.294,47.8726
690.021,253.832
497.044,197.848
312.079,17.2995
173.893,184.876
228.343,14.5515
503.751,152.107
693.942,173.692
620.265,41.0839
528.788,182.365
234.074,87.8408
180.557,61.7414
836.347,383.33
263.608,143.529
55.2929,46.1764
100.384,353.932
671.909,174.71
208.969,222.624
85.3983,79.6443
696.028,134.748
882.653,132.75
217.857,78.6176
150.684,34.3807
801.521,55.009
750.659,393.927
821.436,232.201
359.954,200.87
335.485,167.965
178.473,26.8117
305.461,116.287
542.899,147.409
223.276,40.369
270.848,97.358
269.826,67.819
283.97,253.888
636.442,42.161
715.405,29.6987
520.835,154.02
739.27,328.601
557.34,51.937
674.765,221.781
86.9474,352.812
115.925,173.387
249.245,124.196
749.764,4.02447
94.8988,22.6667
539.915,24.4129
134.015,171.228
295.858,261.212
55.7749,75.8475
379.003,285.984
367.084,65.0829
727.585,24.8831
276.17,27.075
659.401,57.6852
378.32,80.6468
883.304,192.148
722.941,144.759
696.061,121.59
746.782,113.695
801.268,166.148
568.507,148.417
314.05,63.6691
61.8327,180.929
53.2749,164.852
448.572,81.1971
360.588,44.3904
65.8384,170.508
438.168,279.136
98.541,44.4838
389.89,128.72
517.635,206.621
889.122,356.748
437.28,291.189
466.892,129.726
306.769,54.6315
84.0408,342.51
197.834,324.819
675.998,43.8827
880.593,159.178
223.222,227.955
670.895,191.958
886.377,297.011
731.402,201.439
196.878,22.2836
157.475,51.7513
32.4921,244.84
598.961,7.18458
811.965,240.136
432.295,217.361
561.437,78.0737
811.194,200.796
874.954,141.172
55.8794,57.3197
890.341,414.715
527.242,167.448
124.988,352.839
204.751,81.5261
314.114,32.6252
423.536,113.66
548.047,180.518
712.109,279.756
638.207,250.697
591.027,181.552
489.331,126.52
105.947,168.466
255.618,45.002
541.864,133.597
481.921,145.611
558.323,132.475
503.681,140.331
404.551,270.189
663.412,128.176
331.56,87.8176
558.331,146.36
868.173,215.388
174.589,52.5745
124.551,41.086
378.27,14.1554
478.92,421.081
628.6,32.1677
460.16,109.939
747.185,141.203
356.454,167.652
281.987,168.167
101.462,342.535
555.206,68.1095
764.529,175.255
518.35,254.401
414.054,145.246
191.613,63.3869
792.241,195.35
378.325,259.097
100.062,139.763
426.675,290.632
483.209,113.608
446.914,123.67
655.076,37.5235
403.521,100.499
570.142,50.7932
619.109,255.496
197.498,131.911
251.442,72.5791
655.107,309.04
545.286,171.613
203.839,40.6412
257.541,99.5891
496.337,72.2398
100.342,77.2487
430.303,257.836
479.413,69.2591
303.517,105.577
783.925,215.159
703.345,30.0817
328.386,57.7723
559.698,217.51
138.682,338.36
880.667,80.7376
235.643,294.103
519.14,206.84
64.4793,234.222
127.084,144.009
436.248,112.381
837.901,148.204
287,126.93
170.276,114.215
371.097,50.4827
576.841,65.5617
664.126,260.312
502.268,175.547
629.619,153.156
466.986,188.687
148.781,190.88
423.641,231.076
223.913,105.263
882.789,91.3781
151.888,337.303
796.936,232.936
670.916,206.316
125.069,339.414
614.282,154.313
169.35,88.3914
131.211,120.678
364.391,195.622
791.839,107.203
710.525,169.587
370.864,156.049
403.549,110.717
805.119,61.1521
127.368,253.627
475.503,135.995
114.055,148.313
69.5789,44.9811
693.838,186.417
781.558,193.382
116.801,229.411
704.788,256.168
112.48,75.0641
338.763,74.4845
626.288,142.18
563.751,60.617
504.992,53.8743
645.826,66.1402
133.673,23.6251
799.214,152.758
297.483,200.391
708.982,225.97
432.939,82.5668
882.529,90.7533
68.4922,77.7075
204.607,108.523
294.291,210.572
295.35,167.165
515.506,52.6835
132.209,290.797
209.832,212.25
204.773,56.0961
