796.8756,554.1721
798.9061,737.2726
797.588,601.451
797.5778,606.436
797.7672,544.0444
797.2969,513.4546
798.9778,625.4764
800.7111,699.1041
800.9451,704.8352
802.2112,801.5884
802.7393,830.0292
801.0436,635.4705
804.4984,992.2296
801.1291,651.3221
802.8002,736.8251
802.8002,736.8251
802.0156,666.5274
803.9108,755.7993
803.6953,690.613
805.5874,846.5577
813.0154,1061.948
805.3295,677.9634
808.2689,831.4231
807.8411,762.9671
808.1794,767.2882
809.3568,839.345
807.1513,582.4191
809.9612,806.9023
810.2007,771.123
811.153,801.6622
811.3333,791.8391
812.9813,838.5056
813.2357,845.6684
823.3635,1016.115
820.747,631.0251
823.976,462.1619
830.9847,510.9598
857.2384,1012.264
844.0958,522.4272
844.0958,522.4272
847.6601,630.0927
855.2798,455.9667
861.0748,456.0441
886.7495,907.6193
869.152,709.4039
896.9478,904.3215
878.0385,763.1541
876.35,561.5919
876.35,561.5919
898.1879,909.6404
875.7576,458.4236
876.5002,463.5278
911.8127,1081.663
882.4084,546.9506
882.4084,546.9506
894.7307,608.3392
898.2074,629.0576
893.3464,515.9039
895.3629,528.5403
903.6627,596.5889
903.6124,576.6545
939.9442,1031.254
913.5495,644.8715
932.8715,997.1869
941.9205,1056.075
909.5082,563.6957
945.3679,1047.456
942.2506,987.1749
920.6477,580.5552
923.2395,603.5469
927.2181,686.1779
952.1517,1049.426
928.3218,670.9564
929.4015,649.2779
924.9082,578.2653
930.4376,652.0684
922.6323,546.9327
926.4916,571.3248
950.2645,995.0073
934.9365,689.1113
929.5877,547.6729
922.3544,472.5317
936.2441,739.0992
920.6537,459.0785
938.5096,729.004
959.1286,977.918
969.9359,1089.32
971.2113,1071.952
963.5884,1004.98
940.8654,604.1168
943.2067,641.3911
942.6315,612.0906
940.324,577.132
973.6635,1076.062
974.729,1073.012
975.0062,1069.061
947.1937,649.0475
966.9326,1018.004
945.7924,608.7036
945.7924,608.7036
945.3642,602.2189
945.3642,602.2189
950.4641,643.4001
948.6667,597.918
950.3793,618.6393
970.7245,976.938
970.7245,976.938
950.02,611.6544
949.7248,604.4777
952.7321,684.8943
947.6201,570.1129
941.0746,529.0453
953.9635,637.813
954.8459,648.1656
956.4172,697.7156
952.3338,575.5125
957.0748,665.5079
954.9359,729.1434
957.4139,687.6492
989.3116,1043.348
958.1553,631.1351
958.2946,719.8427
953.2866,552.059
953.2866,552.059
991.1476,1087.922
947.8369,519.6011
962.4817,613.3168
984.3762,997.3066
959.3121,568.0225
996.6165,1105.953
965.5695,654.5652
964.4603,619.496
965.5552,660.1447
967.2133,668.295
950.4024,512.1028
997.2678,1088.484
997.2678,1088.484
967.9636,664.2225
966.52,616.2753
966.7232,609.7198
967.9714,676.9217
1001.868,1050.724
967.5245,598.0864
963.4843,554.0854
966.3823,575.2084
969.4195,613.8979
969.4195,613.8979
971.3478,654.3347
967.967,743.0198
970.5906,621.6263
972.0107,662.1571
972.0107,662.1571
971.793,691.8926
971.4979,684.4492
956.5353,501.5144
970.4078,747.7982
972.2286,600.1991
969.8007,565.0216
973.6927,610.4331
962.7466,810.7719
973.8271,730.7819
976.0329,622.5364
996.4605,909.3811
978.4412,646.6772
977.9295,709.4644
976.1966,574.1248
980.466,629.5125
980.0433,613.2395
979.2195,592.6685
978.4171,577.3934
984.0183,632.2078
984.681,672.7857
982.951,607.0928
986.22,657.9811
969.798,485.9686
1020.34,1096.517
986.4099,598.9368
972.2001,492.2537
1024.26,1085.619
1024.26,1085.619
990.9556,641.9833
990.3788,629.6172
991.4316,649.3176
1025.445,1082.484
1025.445,1082.484
992.0129,683.1275
992.0129,683.1275
1026.258,1078.727
993.3183,686.1581
987.2288,556.5968
994.0171,661.017
993.9318,674.5312
996.1849,682.6927
996.1849,682.6927
996.5486,673.7427
997.0142,699.3987
977.8766,498.5862
998.1492,679.0593
998.3096,703.6226
999.9075,687.4841
997.9229,561.6941
1004.464,639.0753
1004.295,677.9781
1000.026,571.9186
1004.831,690.4199
1001.543,567.3668
1005.025,604.4276
1005.906,719.6769
1006.433,711.02
1008.001,689.025
1009.33,629.944
1008.446,715.3412
1008.446,715.3412
1009.33,629.944
1005.68,560.317
1012.583,631.476
1011.453,719.0205
1007.905,565.6653
1012.585,594.0077
1014.632,681.9844
1014.76,602.2021
1015.022,588.9246
1014.178,753.9765
1013.323,558.955
1015.563,746.8852
1013.418,764.6555
1044.339,989.9174
1019.296,675.399
1019.296,675.399
1019.463,629.4467
1010.814,530.9039
1019.048,595.9866
1020.374,699.3029
1020.374,699.3029
1016.644,751.6165
1021.123,672.6954
1019.987,601.8922
1017.177,563.8456
1014.532,541.2658
1018.022,755.7542
1020.601,592.257
1024.358,627.4289
1019.374,557.5741
1022.635,587.9844
1023.624,599.74
1025.602,635.6873
1018.014,537.4955
1020.803,552.933
1022.922,562.7596
1033.619,879.3806
1036.499,941.5115
1036.195,934.0252
1029.027,690.9798
1029.358,630.1306
1029.358,630.1306
1029.631,621.6602
1061.78,1008.12
1031.679,625.7863
1031.191,596.9691
1065.558,1011.329
1074.831,1135.501
1027.066,545.4859
1075.921,1130.28
1031.484,555.9824
1080.302,1140.289
1032.652,551.7988
1038.639,670.7033
1038.639,670.7033
1039.445,678.2752
1072.981,1008.615
1035.529,558.03
1039.446,586.4657
1041.881,687.2964
1042.106,714.0093
1043.628,703.1718
1041.283,574.2711
1043.421,588.0247
1043.421,588.0247
1043.446,584.3188
1037.377,534.8923
1047.412,705.0956
1046.044,589.3077
1039.043,527.7139
1085.049,1025.421
1042.269,544.8633
1042.269,544.8633
1046.382,575.9017
1047.307,586.0295
1048.544,716.6805
1041.856,535.0802
1051.504,667.1926
1096.588,1130.852
1049.369,582.3
1080.043,992.9575
1080.043,992.9575
1051.071,593.8218
1042.873,527.0648
1099.817,1069.137
1084.822,997.6921
1051.184,565.614
1048.934,546.2087
1102.327,1141.721
1091.819,1021.049
1048.934,546.2087
1055.692,617.8726
1055.692,617.8726
1055.789,586.0757
1078.922,973.8779
1078.922,973.8779
1059.796,634.5329
1057.063,578.3022
1108.173,1148.05
1067.295,913.0558
1098.557,1021.149
1108.673,1122.216
1108.673,1122.216
1054.908,543.8644
1062.123,608.3148
1111.186,1144.838
1064.304,689.3412
1057.881,551.5739
1101.43,1029.027
1061.474,582.6127
1101.632,1017.1
1058.805,548.3956
1077.06,950.4858
1076.309,928.8198
1068.021,631.0815
1119.509,1146.924
1120.685,1142.112
1064.31,540.3378
1121.79,1127.462
1072.247,612.0521
1073.979,649.0074
1073.797,664.9763
1074.182,644.8278
1074.182,644.8278
1124.507,1152.545
1124.907,1113.593
1075.501,656.5961
1085.636,937.387
1072.925,577.6931
1075.896,713.5261
1069.435,537.9196
1074.526,574.2607
1129.368,1148.558
1075.351,571.0109
1078.306,697.4501
1089.798,939.4315
1078.319,596.7036
1078.08,727.2675
1133.448,1161.098
1081.671,615.6593
1079.056,576.8798
1082.171,589.7343
1082.171,589.7343
1083.915,599.6935
1083.915,599.6935
1085.907,607.0114
1084.883,585.3443
1087.285,603.1927
1128.519,1011.719
1128.519,1011.719
1088.308,571.9446
1091.625,607.6616
1092.831,616.1754
1092.85,604.3634
1093.991,610.6003
1094.507,607.6162
1155.852,1087.589
1092.164,558.039
1098.51,646.2182
1098.987,655.472
1100.377,652.4948
1100.467,601.2178
1159.843,1110.32
1159.843,1110.32
1102.938,615.6254
1164.119,1154.23
1103.798,638.8907
1105.073,642.6182
1106.243,650.0723
1107.118,610.6183
1108.872,664.1892
1107.891,616.1039
1108.309,679.5595
1107.534,597.2531
1107.384,580.0464
1104.996,558.2653
1174.38,1158.057
1115.841,609.8303
1133.668,941.0234
1186.671,1134.969
1172.889,1022.383
1177.032,1035.058
1204.844,1142.025
1205.307,1145.77
1208.945,1167.351
1191.574,1041.648
1192.594,1035.247
1193.541,1030.661
1216.569,1172.001
1196.066,1027.134
1225.431,1088.327
1246.345,1131.595
1245.841,1126.502
1238.716,1035.241
1252.157,1118.061
1215.39,974.913
1255.128,1139.895
1242.049,1038.873
1259.474,1142.465
913.634,1039.731
1250.504,1036.438
1287.146,1103.926
1259.274,870.7797
1280.196,950.0785
1276.815,885.6629
1278.828,882.5836
1281.088,886.3792
1280.51,874.9847
1281.977,882.1358
1279.689,861.752
1311.482,1086.974
1288.543,884.6891
1289.441,887.9046
1316.49,1075.08
1289.337,859.6649
1294.103,888.5024
1295.524,884.7621
1300.953,951.4018
1298.503,888.4443
1300.633,885.2599
1301.848,877.074
1302.981,883.2222
1335.108,1073.168
1321.696,954.1591
1337.038,1053.101
1320.401,966.5633
1322.422,901.8659
1327.531,913.655
1368.092,928.8895
1417.699,953.2145
1231.919,647.4829
1251.367,530.7758
1256.337,635.6904
1255.554,60.56207
1272.77,653.8954
1289.924,573.4948
1296.65,629.5679
1302.445,535.3867
1319.235,633.662
1339.428,625.9266
1342.752,558.7031
1367.916,651.8303
1377.79,600.9897
1406.204,575.032
1409.796,623.5418
1546.07,115.2692
1631.659,366.1956
1631.659,366.1956
